Iteration	Posterior	Likelihood	Prior	beta_scale	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
3930	-1898.248	-2091.232	192.9839	0.3747273	0.653963	0.26522	0.0544442	0.0263734	2.168406	0.7297024	0.413511	0.206221	0.23311	0.147158
3936	-1879.234	-2072.274	193.0402	0.3327021	0.479819	0.430188	0.074581	0.0154123	2.071428	0.8275508	0.547486	0.111315	0.207315	0.133884
3942	-1883.985	-2076.879	192.8942	0.4693779	0.536719	0.4307	0.00777504	0.0248059	2.131568	0.7925546	0.406906	0.422957	0.151276	0.0188614
3948	-1895.041	-2087.251	192.2103	1.04167	0.742543	0.212226	0.0107938	0.0344371	2.254244	0.7508861	0.477881	0.303131	0.152995	0.0659918
3954	-1903.565	-2094.423	190.858	2.735414	0.860658	0.0456649	0.0150956	0.078582	1.823593	1.218619	0.571206	0.145923	0.070878	0.211992
3960	-1892.425	-2084.308	191.8832	1.353083	0.796377	0.0986253	0.0354107	0.0695866	2.253772	0.7981584	0.451574	0.0726171	0.183187	0.292621
3966	-1877.178	-2069.073	191.8954	1.411962	0.658255	0.241818	0.0602942	0.0396336	2.237186	0.7282271	0.323944	0.403619	0.0625202	0.209917
3972	-1883.305	-2075.186	191.8809	1.442993	0.801546	0.089619	0.0990967	0.00973832	2.237186	0.707015	0.178777	0.427212	0.245679	0.148332
3978	-1892.236	-2084.245	192.009	1.275798	0.580052	0.159195	0.236325	0.0244283	2.24771	0.726452	0.499593	0.25468	0.0440444	0.201682
3984	-1890.463	-2082.256	191.7932	1.553614	0.539332	0.242074	0.0640347	0.154559	2.251921	0.6656106	0.329205	0.475787	0.0822825	0.112726
3990	-1888.968	-2080.815	191.8469	1.2186	0.592626	0.300871	0.0977253	0.00877846	2.541393	0.4787169	0.501558	0.23435	0.211325	0.0527669
3996	-1894.147	-2086.253	192.1051	1.2186	0.60601	0.2158	0.132344	0.0458464	2.279392	0.5505023	0.107754	0.417506	0.387404	0.0873361
4002	-1884.302	-2076.125	191.8231	1.491704	0.710598	0.125101	0.128728	0.0355725	2.15574	0.8440032	0.354672	0.401309	0.199744	0.0442751
4008	-1880.939	-2072.895	191.9557	1.323067	0.759064	0.060028	0.166137	0.0147711	2.004485	1.025367	0.307406	0.500984	0.173125	0.0184848
4014	-1900.785	-2092.916	192.1307	1.198287	0.696745	0.0348815	0.152497	0.115876	2.004485	0.9656876	0.26482	0.43158	0.149141	0.15446
4020	-1898.253	-2090.696	192.4434	0.2608533	0.561022	0.216123	0.0294529	0.193403	2.811578	0.3779038	0.324239	0.366496	0.219001	0.0902639
4026	-1900.015	-2092.561	192.5461	0.2608533	0.569652	0.219447	0.0360727	0.174828	2.701887	0.3676786	0.168116	0.515858	0.135161	0.180865
4032	-1912.072	-2104.786	192.7139	0.2963707	0.581896	0.224164	0.0325787	0.161361	2.561299	0.4460126	0.431164	0.270048	0.209156	0.0896324
4038	-1904.62	-2097.446	192.8259	0.198227	0.681549	0.132765	0.00106054	0.184625	2.44437	0.4869819	0.27387	0.377767	0.179538	0.168825
4044	-1909.556	-2102.393	192.8376	0.17992	0.734794	0.0640859	0.00207103	0.199049	2.409423	0.4593098	0.520063	0.307909	0.0554542	0.116573
4050	-1905.784	-2098.684	192.8999	0.2224716	0.734201	0.0823086	0.0184193	0.165071	2.372618	0.5858967	0.52893	0.174504	0.031428	0.265138
4056	-1902.167	-2095.104	192.9374	0.2224716	0.749001	0.0908617	0.0187906	0.141347	2.342722	0.5550654	0.561022	0.180508	0.0130844	0.245386
4062	-1892.067	-2083.576	191.5097	1.591767	0.769922	0.106955	0.105036	0.0180866	1.800863	1.382041	0.447898	0.0181257	0.422814	0.111162
4068	-1893.567	-2085.228	191.6613	1.658392	0.779524	0.0540022	0.140912	0.0255616	1.874172	1.149985	0.619787	0.159897	0.0664926	0.153823
4074	-1887.563	-2079.058	191.4946	1.922966	0.741515	0.0559922	0.0280811	0.174412	2.024203	0.9661298	0.482263	0.407679	0.0390076	0.0710501
4080	-1884.889	-2076.551	191.6624	1.691288	0.789799	0.0596381	0.087833	0.0627304	2.039655	0.9661298	0.473024	0.355217	0.0671169	0.104642
4086	-1883.973	-2075.794	191.8213	1.617729	0.736539	0.103086	0.0960167	0.0643584	1.945751	0.9616215	0.428185	0.0319437	0.357953	0.181918
4092	-1890.163	-2081.834	191.6714	1.722362	0.89523	0.00853262	0.0645648	0.0316725	1.938848	1.032714	0.519905	0.107518	0.2917	0.0808769
4098	-1900.507	-2092.689	192.1817	1.227084	0.723848	0.02262	0.19177	0.0617623	1.69232	1.185139	0.446243	0.0801786	0.279227	0.194352
4104	-1899.245	-2090.187	190.9423	1.976356	0.813142	0.0185897	0.0781251	0.090143	1.691793	1.658251	0.496717	0.260175	0.120537	0.122571
4110	-1878.278	-2070.178	191.9	1.200895	0.74282	0.117808	0.12547	0.0139015	1.761371	1.379819	0.556746	0.312339	0.0969321	0.0339834
4116	-1886.333	-2078.407	192.0744	1.299035	0.737861	0.206499	0.0499261	0.00571463	1.834533	1.094645	0.709522	0.17819	0.0592055	0.0530817
4122	-1886.179	-2078.441	192.262	1.086994	0.766047	0.139045	0.0495939	0.0453146	1.949078	0.9972877	0.104828	0.627852	0.0368678	0.230453
4128	-1886.43	-2077.697	191.2671	2.288518	0.760615	0.122893	0.0621723	0.0543198	1.953697	0.9972877	0.118668	0.586092	0.0343626	0.260878
4134	-1868.928	-2060.4	191.4715	1.696177	0.727645	0.133786	0.0794352	0.0591344	1.842908	1.310282	0.251193	0.389735	0.0416099	0.317463
4140	-1872.292	-2064.179	191.8878	1.214379	0.779545	0.0699215	0.0510994	0.0994345	1.886686	1.278984	0.228373	0.566082	0.154247	0.0512976
4146	-1887.495	-2079.789	192.2936	0.9849557	0.516823	0.261514	0.15574	0.0659232	1.737319	1.251278	0.371128	0.384727	0.131013	0.113132
4152	-1894.84	-2087.595	192.7544	0.2407613	0.759891	0.174722	0.028413	0.0369747	1.884638	1.305646	0.237734	0.461834	0.206833	0.0935985
4158	-1889.858	-2082.736	192.8778	0.2290173	0.336808	0.459907	0.0340546	0.169231	1.806502	1.266578	0.111871	0.561377	0.224953	0.101799
4164	-1886.41	-2079.395	192.9851	0.2353477	0.661	0.307384	0.0114753	0.0201403	1.775361	1.20393	0.0606855	0.614149	0.19508	0.130086
4170	-1887.885	-2080.776	192.8906	0.2472023	0.651842	0.231638	0.032026	0.0844945	1.86079	1.212992	0.0359559	0.631726	0.167725	0.164593
4176	-1893.805	-2086.736	192.9306	0.3113013	0.441299	0.462324	0.0789823	0.0173944	1.895664	1.133448	0.0926789	0.505766	0.256532	0.145023
4182	-1886.912	-2079.884	192.972	0.4044104	0.547725	0.397092	0.0307517	0.0244316	2.009511	0.9175074	0.109227	0.635566	0.184886	0.0703207
4188	-1890.156	-2083.269	193.1123	0.3601197	0.184815	0.736202	0.0154475	0.0635353	2.032292	0.7580793	0.274806	0.293384	0.113256	0.318554
4194	-1882.695	-2075.804	193.1098	0.2793354	0.0555263	0.815423	0.0650458	0.064005	2.032292	0.8198137	0.326727	0.287966	0.134654	0.250653
4200	-1878.453	-2071.432	192.9785	0.2793354	0.158595	0.447653	0.0642913	0.32946	2.163578	0.8198137	0.560633	0.224412	0.170418	0.0445371
4206	-1876.633	-2069.542	192.9093	0.2793354	0.366661	0.403562	0.0372131	0.192564	2.373077	0.5507562	0.113459	0.479876	0.252073	0.154593
4212	-1880.955	-2074.07	193.115	0.2726932	0.12415	0.734597	0.0150591	0.126195	2.147683	0.6232136	0.133316	0.511312	0.339943	0.0154286
4218	-1879.222	-2072.243	193.0211	0.2810717	0.393402	0.479819	0.0124674	0.114312	2.232356	0.6403839	0.127232	0.464212	0.390818	0.0177376
4224	-1877.879	-2070.95	193.0701	0.2821775	0.555618	0.405806	0.0095174	0.0290579	2.067638	0.824354	0.0891664	0.62425	0.274409	0.0121744
4230	-1893.582	-2086.518	192.9354	0.348026	0.456873	0.432994	0.0421715	0.0679614	2.044128	0.9660072	0.110659	0.484112	0.148647	0.256581
4236	-1888.762	-2081.677	192.9151	0.318274	0.47486	0.439543	0.0624594	0.0231371	2.066689	0.9823143	0.0677185	0.413484	0.281881	0.236917
4242	-1892.982	-2085.946	192.9639	0.2821823	0.652507	0.284223	0.0458237	0.0174463	2.179524	0.8170027	0.00966734	0.595823	0.312413	0.0820966
4248	-1896.519	-2089.38	192.8613	0.2553584	0.446692	0.44891	0.081781	0.0226168	2.38707	0.6607829	0.00999921	0.405007	0.323138	0.261856
4254	-1888.233	-2081.159	192.9259	0.2533531	0.694634	0.244427	0.0387536	0.0221847	2.050985	1.007444	0.00843354	0.542094	0.248279	0.201194
4260	-1878.959	-2071.99	193.0309	0.3139082	0.581615	0.334893	0.0530967	0.0303955	1.912506	1.022933	0.0287464	0.576657	0.307369	0.0872285
4266	-1881.686	-2074.438	192.7528	0.5426511	0.449021	0.462817	0.0465753	0.0415863	1.942612	1.072225	0.228817	0.524436	0.180116	0.0666316
4272	-1872.394	-2065.357	192.9628	0.3491307	0.475459	0.430414	0.0367167	0.05741	1.879781	1.09833	0.228817	0.524436	0.180116	0.0666316
4278	-1871.815	-2064.737	192.9212	0.2685408	0.366705	0.539309	0.0362006	0.0577855	2.171278	0.8828161	0.248298	0.446129	0.233269	0.0723046
4284	-1884.421	-2077.319	192.8979	0.301187	0.51212	0.421846	0.0190789	0.0469548	2.172482	0.8964442	0.165144	0.533779	0.177241	0.123836
4290	-1868.346	-2061.247	192.9019	0.301187	0.678433	0.263618	0.0328681	0.0250808	2.028435	1.041385	0.156793	0.539118	0.179014	0.125075
4296	-1868.551	-2061.482	192.931	0.3345822	0.472877	0.334341	0.0693909	0.123391	2.045122	0.9784584	0.120272	0.437476	0.143851	0.298401
4302	-1884.975	-2077.932	192.9568	0.3445285	0.431292	0.394962	0.0501711	0.123576	2.191678	0.7680717	0.123803	0.43572	0.143274	0.297203
4308	-1881.419	-2074.202	192.7832	0.2696721	0.585633	0.314734	0.0287703	0.0708635	2.503047	0.4609565	0.155478	0.459474	0.151085	0.233962
4314	-1885.219	-2077.849	192.6302	0.3632027	0.595627	0.331899	0.0462504	0.026223	2.594282	0.4114784	0.278563	0.367918	0.252951	0.100569
4320	-1882.464	-2075.016	192.5528	0.3359693	0.628296	0.243304	0.0835516	0.0448478	2.687846	0.4060536	0.40955	0.211986	0.0374358	0.341028
4326	-1877.597	-2070.035	192.4378	0.2566843	0.671109	0.222804	0.0711508	0.0349358	2.722184	0.2857059	0.211681	0.53387	0.0638237	0.190625
4332	-1889.348	-2082.122	192.7739	0.2344449	0.631434	0.278217	0.0669445	0.0234038	2.464888	0.3572881	0.216966	0.327604	0.157591	0.297839
4338	-1872.731	-2065.706	192.9745	0.2951361	0.705265	0.233631	0.0442333	0.016871	2.306481	0.5218866	0.196472	0.378416	0.380552	0.0445601
4344	-1879.266	-2072.175	192.9087	0.2360839	0.634493	0.282437	0.0600502	0.0230201	2.369264	0.5807766	0.400553	0.287024	0.195996	0.116426
4350	-1870.825	-2063.672	192.8473	0.2634661	0.634221	0.312368	0.0495821	0.00382927	2.421897	0.6102971	0.52252	0.292117	0.157929	0.0274344
4356	-1884.182	-2077.038	192.8556	0.2634661	0.690327	0.193678	0.0344662	0.0815286	2.432311	0.4652392	0.427609	0.340545	0.143011	0.0888346
4362	-1885.115	-2078.072	192.9568	0.2634661	0.690327	0.193678	0.0344662	0.0815286	2.267717	0.7040713	0.0459794	0.526219	0.0780677	0.349734
4368	-1893.742	-2086.831	193.089	0.2711418	0.591511	0.313101	0.0255296	0.0698583	2.147066	0.681109	0.0362863	0.277382	0.266927	0.419405
4374	-1884.114	-2077.133	193.0186	0.2531668	0.744906	0.212521	0.0154977	0.0270753	2.245873	0.6247018	0.00299045	0.464477	0.3198	0.212733
4380	-1887.101	-2080.194	193.0933	0.2531668	0.689099	0.271517	0.0143366	0.0250469	2.125996	0.7142579	0.00221634	0.55961	0.41186	0.0263137
4386	-1874.278	-2067.201	192.9225	0.2710817	0.71254	0.232178	0.0417621	0.0135199	2.294832	0.7142579	0.00137202	0.733108	0.25496	0.0105602
4392	-1882.049	-2074.91	192.861	0.3456576	0.660148	0.265603	0.0471568	0.0270927	2.393558	0.4976081	0.00376416	0.600565	0.0981666	0.297504
4398	-1885.008	-2077.906	192.8977	0.2557571	0.603906	0.165485	0.00927514	0.221333	2.393206	0.5093863	0.0119759	0.520214	0.33163	0.13618
4404	-1879.172	-2071.966	192.7942	0.2164872	0.644016	0.176476	0.00989116	0.169617	2.473612	0.4177839	0.00826338	0.358947	0.253595	0.379195
4410	-1884.49	-2077.128	192.6379	0.2147119	0.761817	0.0539868	0.0101495	0.174047	2.629009	0.4177839	0.0114711	0.529232	0.3739	0.0853962
4416	-1872.136	-2064.898	192.762	0.2147119	0.749163	0.0642288	0.00692093	0.179687	2.519174	0.4782291	0.0328718	0.655423	0.252894	0.0588115
4422	-1877.191	-2070.021	192.8298	0.199889	0.833054	0.0921151	0.0099258	0.064905	2.438278	0.456816	0.46551	0.257583	0.17401	0.102898
4428	-1895.443	-2088.296	192.8534	0.2296648	0.831319	0.0919232	0.00990512	0.0668529	2.403878	0.6347488	0.574877	0.323861	0.0674059	0.0338565
4434	-1871.027	-2064.042	193.0145	0.2296648	0.760073	0.165828	0.0353897	0.0387096	2.23956	0.6422815	0.486257	0.263421	0.131231	0.119091
4440	-1880.518	-2073.422	192.9044	0.2296648	0.693116	0.193139	0.0337845	0.0799605	2.378088	0.5555622	0.41712	0.264824	0.166741	0.151315
4446	-1881.645	-2074.589	192.9441	0.2561411	0.638326	0.263074	0.0050414	0.0935588	2.339622	0.5632872	0.308453	0.356488	0.208624	0.126435
4452	-1876.878	-2069.915	193.037	0.2480458	0.674047	0.234598	0.00792372	0.0834316	2.246724	0.5632872	0.197844	0.24598	0.0430077	0.513168
4458	-1882.089	-2074.611	192.5219	0.2981412	0.707936	0.240963	0.0177499	0.0333507	2.694722	0.3416113	0.345484	0.448732	0.0701671	0.135616
4464	-1871.423	-2063.947	192.5239	0.3773764	0.659173	0.224365	0.0399611	0.0765004	2.643519	0.3416113	0.174207	0.398121	0.0845861	0.343087
4470	-1871.235	-2063.841	192.606	0.2300309	0.647614	0.170124	0.0387077	0.143554	2.650345	0.384017	0.33854	0.232749	0.0950618	0.333649
4476	-1883.735	-2076.521	192.7861	0.2452172	0.624331	0.274668	0.0382131	0.0627884	2.501687	0.4612968	0.0354369	0.472668	0.246782	0.245113
4482	-1880.889	-2073.842	192.9533	0.2452172	0.746185	0.139761	0.0099242	0.104129	2.25616	0.7298628	0.107231	0.312073	0.0685929	0.512104
4488	-1880.9	-2073.946	193.0457	0.2880437	0.559999	0.243413	0.0287546	0.167834	2.068386	0.8512645	0.204009	0.191275	0.102514	0.502202
4494	-1877.973	-2070.982	193.0091	0.2774278	0.61677	0.26809	0.0316697	0.08347	2.060922	0.9061424	0.370629	0.377188	0.152828	0.0993547
4500	-1875.19	-2067.941	192.7507	0.2369852	0.746225	0.155498	0.0234068	0.0748709	1.823981	1.356762	0.279982	0.284937	0.262277	0.172804
4506	-1879.02	-2071.772	192.7516	0.3797047	0.448753	0.39669	0.00765868	0.146899	1.726766	1.385191	0.110315	0.431451	0.159227	0.299007
4512	-1884.764	-2077.184	192.4194	0.338656	0.409096	0.474266	0.0384027	0.0782361	1.820905	1.586861	0.0750001	0.512478	0.175133	0.237388
4518	-1884.569	-2077.354	192.7855	0.2645949	0.501624	0.307408	0.0256387	0.165329	1.769447	1.372583	0.0168216	0.509136	0.173991	0.300052
4524	-1883.096	-2075.964	192.8682	0.3425948	0.731523	0.16714	0.0114784	0.0898589	2.01428	1.065221	0.0875705	0.389251	0.144694	0.378484
4530	-1873.192	-2066.039	192.8469	0.2675892	0.778194	0.0931558	0.0122107	0.11644	1.994332	1.133529	0.112568	0.43823	0.124235	0.324967
4536	-1870.284	-2063.078	192.7937	0.2675892	0.829599	0.113563	0.014458	0.0423802	1.945533	1.222185	0.175672	0.386842	0.138205	0.299281
4542	-1872.042	-2064.739	192.6969	0.2675892	0.784699	0.161539	0.0136755	0.0400866	1.987778	1.267801	0.241553	0.284565	0.149703	0.324179
4548	-1864.687	-2057.463	192.7758	0.2936624	0.756503	0.180921	0.0218807	0.0406945	1.955343	1.222884	0.107083	0.364	0.191491	0.337426
4554	-1869.185	-2062.29	193.1045	0.2660725	0.731121	0.218237	0.0276463	0.0229957	2.102986	0.7316358	0.0990832	0.613337	0.278032	0.00954799
4560	-1862.462	-2055.409	192.947	0.2452724	0.803039	0.158064	0.0269751	0.011922	2.291601	0.6796812	0.0786681	0.616978	0.294249	0.0101049
4566	-1874.439	-2067.293	192.8544	0.4853485	0.652482	0.232719	0.0219177	0.0928809	2.227897	0.6796812	0.0722754	0.504653	0.413788	0.00928376
4572	-1877.503	-2070.473	192.9693	0.2368051	0.649332	0.28513	0.0151362	0.0504017	2.309139	0.5795808	0.0747383	0.739445	0.176217	0.00960012
4578	-1876.273	-2069.223	192.9501	0.3356626	0.589272	0.292065	0.0034343	0.115229	2.22921	0.7302987	0.264068	0.426089	0.305576	0.00426675
4584	-1876.949	-2069.932	192.9832	0.2325938	0.658736	0.142071	0.0274406	0.171752	2.269656	0.6466664	0.194067	0.48211	0.316742	0.00708099
4590	-1871.366	-2064.395	193.0299	0.2895926	0.668419	0.280299	0.0189972	0.0322848	2.149613	0.7646489	0.225071	0.563139	0.203578	0.00821227
4596	-1886.879	-2079.717	192.8382	0.4024325	0.622367	0.260987	0.0472189	0.0694267	2.35158	0.6105917	0.167211	0.609542	0.21459	0.00865653
4602	-1892.29	-2084.846	192.5551	0.2929295	0.758346	0.1896	0.0351882	0.0168658	2.093439	1.291644	0.0664397	0.537152	0.363216	0.0331917
4608	-1889.192	-2081.972	192.7793	0.2894231	0.75789	0.155233	0.0288099	0.0580671	1.874043	1.288807	0.0448681	0.60915	0.309036	0.0369458
4614	-1877.148	-2070.168	193.0197	0.2639918	0.795224	0.16288	0.0302292	0.0116662	2.092625	0.8603963	0.0245008	0.425494	0.224648	0.325357
4620	-1892.101	-2085.172	193.0718	0.2313678	0.869677	0.101583	0.0143544	0.0143855	2.038879	0.8603963	0.0572513	0.541233	0.323474	0.0780416
4626	-1879.081	-2072.154	193.0733	0.2313678	0.764143	0.20077	0.0185685	0.0165189	2.037321	0.8603963	0.0573245	0.497585	0.297386	0.147705
4632	-1874.132	-2067.162	193.03	0.2499762	0.765527	0.194516	0.0186021	0.0213544	1.965	0.9892704	0.047926	0.534709	0.319574	0.0977911
4638	-1865.363	-2058.31	192.9466	0.3359108	0.688783	0.205339	0.0327171	0.0731609	1.835719	1.160147	0.0485305	0.530307	0.366449	0.0547139
4644	-1883.83	-2075.711	191.8816	0.3147275	0.731344	0.218026	0.0376635	0.0129665	1.610907	2.110203	0.21351	0.3374	0.262681	0.186408
4650	-1881.083	-2072.799	191.7162	1.157461	0.643215	0.19713	0.10607	0.0535844	1.684788	1.606732	0.553787	0.08151	0.246852	0.117851
4656	-1888.425	-2080.147	191.7222	0.7942056	0.491204	0.314027	0.12269	0.0720799	1.424586	2.034404	0.399482	0.18672	0.265057	0.148741
4662	-1896.487	-2089.416	192.9295	0.4227329	0.431316	0.507838	0.0438515	0.0169942	1.861464	1.091789	0.124293	0.619442	0.134641	0.121624
4668	-1880.013	-2073.009	192.9962	0.3348263	0.637067	0.258981	0.0930017	0.0109503	1.909788	1.047609	0.0934233	0.707319	0.153742	0.0455156
4674	-1882.143	-2074.98	192.837	0.3652302	0.590019	0.314223	0.0861335	0.00962458	2.24897	0.8320259	0.0528096	0.399828	0.0869061	0.460456
4680	-1875.626	-2068.284	192.6585	0.4292084	0.675942	0.274828	0.0443862	0.00484405	1.735087	1.418407	0.134213	0.402607	0.151609	0.31157
4686	-1884.025	-2076.998	192.9733	0.4292084	0.556805	0.398589	0.0382106	0.00639508	1.763202	1.135948	0.109287	0.531735	0.123452	0.235526
4692	-1879.366	-2072.277	192.9108	0.2912164	0.575907	0.354138	0.0451667	0.0247881	2.173825	0.884746	0.268306	0.392643	0.17017	0.168881
4698	-1883.007	-2076.059	193.0514	0.2499098	0.696872	0.150246	0.103525	0.0493577	2.045571	0.879458	0.376486	0.174853	0.127587	0.321074
4704	-1884.575	-2077.43	192.8551	0.3811209	0.508801	0.415643	0.0261781	0.0493778	2.066337	1.000369	0.214992	0.35174	0.225059	0.208209
4710	-1881.85	-2074.826	192.9755	0.3622995	0.708946	0.228039	0.03307	0.0299448	1.948512	1.012019	0.013215	0.374865	0.106521	0.505398
4716	-1885.652	-2078.483	192.8304	0.3302349	0.629935	0.219773	0.04984	0.100452	1.85475	1.246261	0.0261448	0.39409	0.0594033	0.520362
4722	-1893.368	-2086.143	192.7752	0.342951	0.58022	0.287575	0.0438418	0.0883632	1.821213	1.312542	0.0651731	0.390542	0.219226	0.32506
4728	-1896.218	-2088.954	192.7363	0.3080834	0.634325	0.302524	0.0409099	0.022241	1.878207	1.314042	0.0100542	0.348867	0.0958845	0.545194
4734	-1885.809	-2078.759	192.9503	0.3080834	0.734762	0.20614	0.0473875	0.0117104	1.924678	1.090554	0.0333065	0.340673	0.0936323	0.532388
4740	-1875.782	-2068.734	192.952	0.2947726	0.7002	0.273446	0.0151949	0.0111595	2.046714	0.9762723	0.0203024	0.512845	0.168102	0.298751
4746	-1881.848	-2074.633	192.7859	0.2447982	0.651806	0.195953	0.0293556	0.122885	1.937588	1.236386	0.0128164	0.343586	0.314504	0.329093
4752	-1878.838	-2071.46	192.6228	0.2757482	0.682595	0.281499	0.0307423	0.00516349	1.691139	1.554161	0.0661212	0.493813	0.217466	0.222599
4758	-1872.297	-2064.916	192.6193	0.2139692	0.531669	0.413302	0.0474484	0.00758113	1.740299	1.515482	0.408558	0.273577	0.213654	0.104211
4764	-1885.308	-2077.254	191.9464	0.4391541	0.566774	0.405052	0.0143042	0.01387	1.640201	1.985604	0.5014	0.2395	0.0944805	0.16462
4770	-1881.454	-2074.31	192.8563	0.2088256	0.565391	0.400332	0.0141375	0.0201404	1.798362	1.283303	0.490797	0.239362	0.0874883	0.182353
4776	-1880.32	-2073.165	192.8449	0.1966992	0.802969	0.162017	0.00912623	0.0258878	1.57421	1.461366	0.611648	0.138909	0.0501376	0.199306
4782	-1876.568	-2069.333	192.7645	0.2228261	0.662141	0.18888	0.0220652	0.126914	1.793934	1.36638	0.0848384	0.302931	0.177589	0.434642
4788	-1870.278	-2062.782	192.5039	0.2806044	0.627741	0.305217	0.0213393	0.0457028	1.924152	1.467923	0.12705	0.431408	0.0751898	0.366352
4794	-1876.48	-2069.427	192.9479	0.2806044	0.660708	0.225085	0.0184203	0.0957869	1.843862	1.174588	0.17601	0.312056	0.257803	0.25413
4800	-1867.705	-2060.661	192.9557	0.3082397	0.54744	0.418486	0.0177826	0.0162918	1.825392	1.174588	0.405714	0.287071	0.127301	0.179914
4806	-1878.343	-2071.368	193.0251	0.2366884	0.603439	0.242078	0.0317824	0.122701	1.721726	1.215752	0.369202	0.339249	0.151025	0.140525
4812	-1874.51	-2067.41	192.9001	0.2419048	0.429135	0.333581	0.017491	0.219793	1.847515	1.215752	0.391404	0.365023	0.163511	0.0800622
4818	-1875.923	-2068.932	193.0096	0.2235672	0.802726	0.115665	0.0119491	0.0696603	1.846349	1.117003	0.0977765	0.37769	0.3739	0.150633
4824	-1887.987	-2080.993	193.0067	0.2759526	0.663825	0.236986	0.0244826	0.0747068	1.890593	1.080821	0.269724	0.392533	0.127681	0.210063
4830	-1900.732	-2093.262	192.5295	0.5346766	0.657016	0.195627	0.086079	0.0612779	2.019296	1.210127	0.39014	0.223472	0.148934	0.237454
4836	-1889.631	-2082.005	192.3738	0.5101405	0.584728	0.331571	0.0291648	0.0545358	1.856029	1.484083	0.373726	0.482205	0.0614209	0.0826478
4842	-1893.322	-2085.899	192.5774	0.4783598	0.537371	0.378342	0.0341686	0.0501189	1.723086	1.454355	0.153548	0.686688	0.0193408	0.140423
4848	-1892.026	-2084.386	192.3605	0.6250925	0.520472	0.366444	0.0363515	0.0767333	1.789461	1.454355	0.142454	0.577169	0.0307124	0.249664
4854	-1893.741	-2085.887	192.1461	0.6534314	0.551501	0.303994	0.0484111	0.0960935	1.789461	1.591732	0.0204267	0.506622	0.332369	0.140582
4860	-1886.428	-2078.14	191.7125	0.4661645	0.576997	0.381236	0.0158337	0.0259332	1.404677	2.275776	0.0200026	0.496104	0.325468	0.158425
4866	-1879.745	-2071.939	192.1936	0.330814	0.425546	0.482148	0.0248619	0.0674446	1.526823	1.953059	0.0505095	0.617897	0.307174	0.0244197
4872	-1888.355	-2080.276	191.9213	0.2763242	0.705493	0.239339	0.0216881	0.0334797	1.500011	2.16647	0.0192745	0.374075	0.117218	0.489432
4878	-1870.421	-2062.435	192.0133	0.3713721	0.425003	0.484897	0.0361195	0.0539813	1.686857	1.947993	0.0118956	0.535956	0.168754	0.283395
4884	-1877.821	-2069.903	192.0811	0.277065	0.521043	0.388505	0.0498988	0.0405533	1.501534	2.060679	0.00807748	0.36393	0.364823	0.263169
4890	-1871.726	-2064.002	192.2758	0.277065	0.523389	0.394559	0.0362617	0.0457909	1.560866	1.890612	0.00617925	0.674818	0.211491	0.107512
4896	-1872.841	-2065.217	192.3765	0.2585915	0.491476	0.436079	0.0358699	0.0365746	1.494974	1.869003	0.00471252	0.638334	0.200057	0.156896
4902	-1871.152	-2063.725	192.5733	0.2265492	0.49415	0.453128	0.0159491	0.0367735	1.546821	1.693549	0.0137701	0.652621	0.222441	0.111168
4908	-1873.826	-2066.676	192.8497	0.3239268	0.450418	0.515948	0.0181603	0.0154739	1.751914	1.317734	0.0444508	0.611477	0.148717	0.195355
4914	-1869.95	-2062.683	192.733	0.3145305	0.648287	0.309151	0.0290194	0.013542	1.751914	1.413824	0.0493854	0.574423	0.0768597	0.299332
4920	-1881.404	-2074.441	193.0371	0.2621695	0.659257	0.258468	0.0727061	0.00956903	1.720938	1.206813	0.231276	0.531598	0.203641	0.0334849
4926	-1886.966	-2079.9	192.9333	0.253982	0.466135	0.389953	0.0763349	0.0675769	1.980158	1.068563	0.289965	0.462894	0.17978	0.0673614
4932	-1881.24	-2074.32	193.0797	0.277377	0.389708	0.482564	0.0661589	0.061569	1.993726	0.9023537	0.335427	0.452347	0.139513	0.0727127
4938	-1868.312	-2061.289	192.9775	0.2810303	0.633663	0.273426	0.0571707	0.0357407	2.187955	0.7882687	0.0808176	0.491735	0.32917	0.0982766
4944	-1871.242	-2064.279	193.0369	0.2672173	0.736106	0.206733	0.0127951	0.0443656	1.973068	0.9727033	0.0870153	0.495807	0.331896	0.0852813
4950	-1868.69	-2061.716	193.025	0.3056343	0.521009	0.418323	0.0326538	0.0280143	1.967317	0.9779926	0.0339426	0.431698	0.129465	0.404895
4956	-1869.833	-2062.91	193.0768	0.3008785	0.688211	0.184549	0.0598304	0.0674101	2.059595	0.8172768	0.0887792	0.499474	0.149791	0.261956
4962	-1871.541	-2064.526	192.985	0.3008785	0.663328	0.263068	0.0182458	0.0553583	2.1127	0.8649905	0.0841443	0.499531	0.165619	0.250706
4968	-1868.61	-2061.565	192.9548	0.3533582	0.616193	0.203383	0.0457148	0.13471	2.1127	0.8649905	0.0819984	0.486791	0.256618	0.174592
4974	-1876.807	-2069.828	193.0213	0.269568	0.679529	0.224288	0.0403759	0.0558069	2.086268	0.8649905	0.0809075	0.624122	0.207158	0.0878127
4980	-1877.552	-2070.682	193.13	0.2686257	0.704401	0.222576	0.0363656	0.0366572	2.091958	0.7071047	0.121876	0.507103	0.228068	0.142953
